ObjectID,GlobalID,ParentGlobalID,,Monitoring Date,Monitor Names,Location,Pool ID,Transect Axis,Total Transect Length,Notes,Distance Along Transect,Topo 0 (m),Zone,,CreationDate,Creator,EditDate,Editor
813,caba7222-e7d1-4e9a-94cd-e772e0804d35,ca11cb74-09c6-4170-a885-d5ebd5260b97,,8/8/19,Joanna Tang And Alice Wen ,manzanita_village,Santa Rosa ,minor,28,SN transect; distance changed to match veg data (original topo distance in blank column),13,0.01,bottom,12,8/9/19 2:02,joannatang@umail.ucsb.edu_ucsb,8/9/19 2:02,joannatang@umail.ucsb.edu_ucsb
814,1cc8f3da-4e7a-46cb-965b-0d41bfb93f6e,ca11cb74-09c6-4170-a885-d5ebd5260b97,,8/8/19,Joanna Tang And Alice Wen ,manzanita_village,Santa Rosa ,minor,28,SN transect; distance changed to match veg data (original topo distance in blank column),15,0.055,bottom,14,8/9/19 2:02,joannatang@umail.ucsb.edu_ucsb,8/9/19 2:02,joannatang@umail.ucsb.edu_ucsb
815,a3751e79-cfb2-4277-abcf-bc976946fe24,ca11cb74-09c6-4170-a885-d5ebd5260b97,,8/8/19,Joanna Tang And Alice Wen ,manzanita_village,Santa Rosa ,minor,28,SN transect; distance changed to match veg data (original topo distance in blank column),17,0.12,bottom,16,8/9/19 2:02,joannatang@umail.ucsb.edu_ucsb,8/9/19 2:02,joannatang@umail.ucsb.edu_ucsb
816,e530168b-a7c6-4110-a968-ae57b15095ae,ca11cb74-09c6-4170-a885-d5ebd5260b97,,8/8/19,Joanna Tang And Alice Wen ,manzanita_village,Santa Rosa ,minor,28,SN transect; distance changed to match veg data (original topo distance in blank column),19,0.185,bottom,18,8/9/19 2:02,joannatang@umail.ucsb.edu_ucsb,8/9/19 2:02,joannatang@umail.ucsb.edu_ucsb
817,4051c80b-ab44-4e77-a9bb-b66bcc3a98a7,ca11cb74-09c6-4170-a885-d5ebd5260b97,,8/8/19,Joanna Tang And Alice Wen ,manzanita_village,Santa Rosa ,minor,28,SN transect; distance changed to match veg data (original topo distance in blank column),21,0.3,transition,20,8/9/19 2:02,joannatang@umail.ucsb.edu_ucsb,8/9/19 2:02,joannatang@umail.ucsb.edu_ucsb
818,d3dd4f10-e43a-419e-b786-4fb0d1681d37,ca11cb74-09c6-4170-a885-d5ebd5260b97,,8/8/19,Joanna Tang And Alice Wen ,manzanita_village,Santa Rosa ,minor,28,SN transect; distance changed to match veg data (original topo distance in blank column),23,0.435,edge,22,8/9/19 2:02,joannatang@umail.ucsb.edu_ucsb,8/9/19 2:02,joannatang@umail.ucsb.edu_ucsb
819,0078676c-b6b0-4b85-8ba1-1cffb1e8d232,ca11cb74-09c6-4170-a885-d5ebd5260b97,,8/8/19,Joanna Tang And Alice Wen ,manzanita_village,Santa Rosa ,minor,28,SN transect; distance changed to match veg data (original topo distance in blank column),25,0.515,edge,24,8/9/19 2:02,joannatang@umail.ucsb.edu_ucsb,8/9/19 2:02,joannatang@umail.ucsb.edu_ucsb
820,d1752eac-8d1a-49dd-9e43-9a93a6dc1b50,ca11cb74-09c6-4170-a885-d5ebd5260b97,,8/8/19,Joanna Tang And Alice Wen ,manzanita_village,Santa Rosa ,minor,28,SN transect; distance changed to match veg data (original topo distance in blank column),27,0.6,edge,26,8/9/19 2:02,joannatang@umail.ucsb.edu_ucsb,8/9/19 2:02,joannatang@umail.ucsb.edu_ucsb
821,cdcfc52e-2b7a-4e54-9c3a-86f415f0be58,ca11cb74-09c6-4170-a885-d5ebd5260b97,,8/8/19,Joanna Tang And Alice Wen ,manzanita_village,Santa Rosa ,minor,28,SN transect; distance changed to match veg data (original topo distance in blank column),29,0.64,edge,28,8/9/19 2:02,joannatang@umail.ucsb.edu_ucsb,8/9/19 2:02,joannatang@umail.ucsb.edu_ucsb
822,dc532f06-84da-4738-a10d-54965f170768,ca11cb74-09c6-4170-a885-d5ebd5260b97,,8/8/19,Joanna Tang And Alice Wen ,manzanita_village,Santa Cruz ,minor,22,distance changed to match veg data (original topo distance in blank column),1,0.405,edge,0,8/9/19 2:02,joannatang@umail.ucsb.edu_ucsb,8/9/19 2:02,joannatang@umail.ucsb.edu_ucsb
823,ec88ef22-542a-49b7-a9fb-1f26bc28e895,f530c5e7-c507-4c5a-b696-479c3211fb6c,,8/8/19,Joanna Tang And Alice Wen ,manzanita_village,Santa Cruz ,minor,22,distance changed to match veg data (original topo distance in blank column),3,0.41,edge,2,8/9/19 5:09,ccber_user,8/9/19 5:09,ccber_user
824,41ca2a89-e3de-4531-9dd8-f404455a4435,f530c5e7-c507-4c5a-b696-479c3211fb6c,,8/8/19,Joanna Tang And Alice Wen ,manzanita_village,Santa Cruz ,minor,22,distance changed to match veg data (original topo distance in blank column),5,0.315,edge,4,8/9/19 5:09,ccber_user,8/9/19 5:09,ccber_user
825,ffc3d12d-a864-4287-bc39-feafbd91f6ae,f530c5e7-c507-4c5a-b696-479c3211fb6c,,8/8/19,Joanna Tang And Alice Wen ,manzanita_village,Santa Cruz ,minor,22,distance changed to match veg data (original topo distance in blank column),7,0.13,transition,6,8/9/19 5:09,ccber_user,8/9/19 5:09,ccber_user
826,25a0dd39-348e-4935-8447-50b0b25928b6,f530c5e7-c507-4c5a-b696-479c3211fb6c,,8/8/19,Joanna Tang And Alice Wen ,manzanita_village,Santa Cruz ,minor,22,distance changed to match veg data (original topo distance in blank column),9,0.075,bottom,8,8/9/19 5:09,ccber_user,8/9/19 5:09,ccber_user
827,ba2877a8-1cd1-4457-9473-42e7d406cf94,f530c5e7-c507-4c5a-b696-479c3211fb6c,,8/8/19,Joanna Tang And Alice Wen ,manzanita_village,Santa Cruz ,minor,22,distance changed to match veg data (original topo distance in blank column),11,0,bottom,10,8/9/19 5:09,ccber_user,8/9/19 5:09,ccber_user
828,612aea0a-4093-4d8e-82ee-6daf5ee32065,f530c5e7-c507-4c5a-b696-479c3211fb6c,,8/8/19,Joanna Tang And Alice Wen ,manzanita_village,Santa Cruz ,minor,22,distance changed to match veg data (original topo distance in blank column),13,0.01,bottom,12,8/9/19 5:09,ccber_user,8/9/19 5:09,ccber_user
829,5be2e912-357d-4b77-8172-f2a0206a485f,f530c5e7-c507-4c5a-b696-479c3211fb6c,,8/8/19,Joanna Tang And Alice Wen ,manzanita_village,Santa Cruz ,minor,22,distance changed to match veg data (original topo distance in blank column),15,0.09,bottom,14,8/9/19 5:09,ccber_user,8/9/19 5:09,ccber_user
830,c24439bc-c5d3-4101-ba4f-c4af000b8b55,f530c5e7-c507-4c5a-b696-479c3211fb6c,,8/8/19,Joanna Tang And Alice Wen ,manzanita_village,Santa Cruz ,minor,22,distance changed to match veg data (original topo distance in blank column),17,0.205,bottom,16,8/9/19 5:09,ccber_user,8/9/19 5:09,ccber_user
831,d990db97-f3ad-4280-8ec8-dbd47ab857b7,f530c5e7-c507-4c5a-b696-479c3211fb6c,,8/8/19,Joanna Tang And Alice Wen ,manzanita_village,Santa Cruz ,minor,22,distance changed to match veg data (original topo distance in blank column),19,0.305,bottom,18,8/9/19 5:09,ccber_user,8/9/19 5:09,ccber_user
832,dad52b5d-e725-4f6e-9b0f-4bfab573265e,f530c5e7-c507-4c5a-b696-479c3211fb6c,,8/8/19,Joanna Tang And Alice Wen ,manzanita_village,Santa Cruz ,minor,22,distance changed to match veg data (original topo distance in blank column),21,0.4,transition,20,8/9/19 5:09,ccber_user,8/9/19 5:09,ccber_user
833,8ea85c63-01f8-4f79-96df-b50a6e7dc42b,f530c5e7-c507-4c5a-b696-479c3211fb6c,,8/8/19,Joanna Tang And Alice Wen ,manzanita_village,Santa Cruz ,minor,22,distance changed to match veg data (original topo distance in blank column),23,0.44,edge,22,8/9/19 5:09,ccber_user,8/9/19 5:09,ccber_user
834,14429e3d-4c8c-4727-b994-65b8455ae692,f530c5e7-c507-4c5a-b696-479c3211fb6c,,8/8/19,Joanna Tang And Alice Wen ,manzanita_village,Santa Cruz ,major,28,distance changed to match veg data (original topo distance in blank column),3,0.22,edge,2,8/9/19 5:09,ccber_user,8/9/19 5:09,ccber_user
835,facea6b1-4f58-4c98-81e6-fe0a1c0ec0ef,f530c5e7-c507-4c5a-b696-479c3211fb6c,,8/8/19,Joanna Tang And Alice Wen ,manzanita_village,Santa Cruz ,major,28,distance changed to match veg data (original topo distance in blank column),5,0.23,edge,4,8/9/19 5:09,ccber_user,8/9/19 5:09,ccber_user
836,4b72f3c6-3624-472b-bd60-7c47cab2159b,e0d40f85-6723-4200-a497-e8866c978a7c,,8/8/19,Joanna Tang And Alice Wen ,manzanita_village,Santa Cruz ,major,28,distance changed to match veg data (original topo distance in blank column),7,0.18,transition,6,8/9/19 5:09,ccber_user,8/9/19 5:09,ccber_user
837,98b4f966-9f2a-49e4-882d-b1a99e9f969e,e0d40f85-6723-4200-a497-e8866c978a7c,,8/8/19,Joanna Tang And Alice Wen ,manzanita_village,Santa Cruz ,major,28,distance changed to match veg data (original topo distance in blank column),9,0.095,transition,8,8/9/19 5:09,ccber_user,8/9/19 5:09,ccber_user
838,268df871-90d0-4f4c-850f-0f4527f91eb8,e0d40f85-6723-4200-a497-e8866c978a7c,,8/8/19,Joanna Tang And Alice Wen ,manzanita_village,Santa Cruz ,major,28,distance changed to match veg data (original topo distance in blank column),11,0.05,bottom,10,8/9/19 5:09,ccber_user,8/9/19 5:09,ccber_user
839,93506066-7022-44af-88f0-25c83e353453,e0d40f85-6723-4200-a497-e8866c978a7c,,8/8/19,Joanna Tang And Alice Wen ,manzanita_village,Santa Cruz ,major,28,distance changed to match veg data (original topo distance in blank column),13,0.055,bottom,12,8/9/19 5:09,ccber_user,8/9/19 5:09,ccber_user
840,be30abd1-ca63-4676-97c0-65afa123e3ba,e0d40f85-6723-4200-a497-e8866c978a7c,,8/8/19,Joanna Tang And Alice Wen ,manzanita_village,Santa Cruz ,major,28,distance changed to match veg data (original topo distance in blank column),15,0.075,bottom,14,8/9/19 5:09,ccber_user,8/9/19 5:09,ccber_user
841,29fa4576-39fe-42f4-bf81-14f651b9707b,e0d40f85-6723-4200-a497-e8866c978a7c,,8/8/19,Joanna Tang And Alice Wen ,manzanita_village,Santa Cruz ,major,28,distance changed to match veg data (original topo distance in blank column),17,0.15,bottom,16,8/9/19 5:09,ccber_user,8/9/19 5:09,ccber_user
842,1179ff47-c80a-4a92-90e9-5fbc4b4f8c2b,e0d40f85-6723-4200-a497-e8866c978a7c,,8/8/19,Joanna Tang And Alice Wen ,manzanita_village,Santa Cruz ,major,28,distance changed to match veg data (original topo distance in blank column),19,0.23,bottom,18,8/9/19 5:09,ccber_user,8/9/19 5:09,ccber_user
843,c46c2878-48a4-4513-8cf6-f257f744590b,e0d40f85-6723-4200-a497-e8866c978a7c,,8/8/19,Joanna Tang And Alice Wen ,manzanita_village,Santa Cruz ,major,28,distance changed to match veg data (original topo distance in blank column),21,0.31,transition,20,8/9/19 5:09,ccber_user,8/9/19 5:09,ccber_user
844,031fc652-388a-4f3c-ac66-5650f2ad1a4d,f79c3b6a-276d-4d20-9b9b-740f46bd4250,,8/8/19,Joanna Tang And Alice Wen ,manzanita_village,Santa Cruz ,major,28,distance changed to match veg data (original topo distance in blank column),23,0.375,transition,22,8/9/19 5:09,ccber_user,8/9/19 5:09,ccber_user
845,59bd7885-7a43-48bb-87f6-b2585d61cdd7,f79c3b6a-276d-4d20-9b9b-740f46bd4250,,8/8/19,Joanna Tang And Alice Wen ,manzanita_village,Santa Cruz ,major,28,distance changed to match veg data (original topo distance in blank column),25,0.37,transition,24,8/9/19 5:09,ccber_user,8/9/19 5:09,ccber_user
846,09d12a79-3f31-4549-a53f-371db1b64010,f79c3b6a-276d-4d20-9b9b-740f46bd4250,,8/8/19,Joanna Tang And Alice Wen ,manzanita_village,Santa Cruz ,major,28,distance changed to match veg data (original topo distance in blank column),27,0.42,edge,26,8/9/19 5:09,ccber_user,8/9/19 5:09,ccber_user
847,ce4041f1-a61a-4e52-b77f-9eee124b2474,f79c3b6a-276d-4d20-9b9b-740f46bd4250,,8/8/19,Joanna Tang And Alice Wen ,manzanita_village,Santa Cruz ,major,28,distance changed to match veg data (original topo distance in blank column),29,0.45,edge,28,8/9/19 5:09,ccber_user,8/9/19 5:09,ccber_user
848,d8fe8e83-a12d-4a53-8c8b-717f362a8b3c,f79c3b6a-276d-4d20-9b9b-740f46bd4250,,8/8/19,Joanna Tang And Alice Wen ,manzanita_village,Santa Catalina ,minor,14,EW transcent; distance changed to match veg data (original topo distance in blank column),1,0.74,edge,0,8/9/19 5:09,ccber_user,8/9/19 5:09,ccber_user
849,738c2fc1-5ecc-4dcd-8253-a0e0beaaba99,f79c3b6a-276d-4d20-9b9b-740f46bd4250,,8/8/19,Joanna Tang And Alice Wen ,manzanita_village,Santa Catalina ,minor,14,EW transcent; distance changed to match veg data (original topo distance in blank column),3,0.64,transition,2,8/9/19 5:09,ccber_user,8/9/19 5:09,ccber_user
850,437b1aca-66d7-4f6b-9390-70c42c4ba830,f79c3b6a-276d-4d20-9b9b-740f46bd4250,,8/8/19,Joanna Tang And Alice Wen ,manzanita_village,Santa Catalina ,minor,14,EW transcent; distance changed to match veg data (original topo distance in blank column),5,0.425,bottom,4,8/9/19 5:09,ccber_user,8/9/19 5:09,ccber_user
851,838922d0-bba2-4158-a49a-f06787188a2a,f79c3b6a-276d-4d20-9b9b-740f46bd4250,,8/8/19,Joanna Tang And Alice Wen ,manzanita_village,Santa Catalina ,minor,14,EW transcent; distance changed to match veg data (original topo distance in blank column),7,0.315,bottom,6,8/9/19 5:09,ccber_user,8/9/19 5:09,ccber_user
852,d60bbadb-f9ea-4977-b708-eeb02cec779b,f79c3b6a-276d-4d20-9b9b-740f46bd4250,,8/8/19,Joanna Tang And Alice Wen ,manzanita_village,Santa Catalina ,minor,14,EW transcent; distance changed to match veg data (original topo distance in blank column),9,0.33,bottom,8,8/9/19 5:09,ccber_user,8/9/19 5:09,ccber_user
853,b00dbff7-9da6-42b5-8851-9cf6484262be,f79c3b6a-276d-4d20-9b9b-740f46bd4250,,8/8/19,Joanna Tang And Alice Wen ,manzanita_village,Santa Catalina ,minor,14,EW transcent; distance changed to match veg data (original topo distance in blank column),11,0.395,bottom,10,8/9/19 5:09,ccber_user,8/9/19 5:09,ccber_user
854,a14b8f9b-323f-4d34-9763-fd822a4a5e2e,f79c3b6a-276d-4d20-9b9b-740f46bd4250,,8/8/19,Joanna Tang And Alice Wen ,manzanita_village,Santa Catalina ,minor,14,EW transcent; distance changed to match veg data (original topo distance in blank column),13,0.595,transition,12,8/9/19 5:09,ccber_user,8/9/19 5:09,ccber_user
855,94e42dbd-a75c-4fb7-8589-de06b2b2f86e,f79c3b6a-276d-4d20-9b9b-740f46bd4250,,8/8/19,Joanna Tang And Alice Wen ,manzanita_village,Santa Catalina ,minor,14,EW transcent; distance changed to match veg data (original topo distance in blank column),15,0.915,edge,14,8/9/19 5:09,ccber_user,8/9/19 5:09,ccber_user
856,95e08d94-979d-42e4-8769-99a76cd17cae,f79c3b6a-276d-4d20-9b9b-740f46bd4250,,8/8/19,"Joanna Tang, Alice Wen",manzanita_village,Santa Catalina,major,34,SN transect; distance changed to match veg data (original topo distance in blank column),1,0.775,edge,0,8/9/19 5:09,ccber_user,8/9/19 5:09,ccber_user
857,01ca0130-1faa-4544-a693-1dad9994fc9b,f79c3b6a-276d-4d20-9b9b-740f46bd4250,,8/8/19,"Joanna Tang, Alice Wen",manzanita_village,Santa Catalina,major,34,SN transect; distance changed to match veg data (original topo distance in blank column),3,0.7,edge,2,8/9/19 5:09,ccber_user,8/9/19 5:09,ccber_user
858,9c6202d9-e598-4b0e-8b40-074e4c925ad4,f79c3b6a-276d-4d20-9b9b-740f46bd4250,,8/8/19,"Joanna Tang, Alice Wen",manzanita_village,Santa Catalina,major,34,SN transect; distance changed to match veg data (original topo distance in blank column),5,0.73,edge,4,8/9/19 5:09,ccber_user,8/9/19 5:09,ccber_user
859,42b4967c-e980-4b51-a2d3-325bc2a03239,f79c3b6a-276d-4d20-9b9b-740f46bd4250,,8/8/19,"Joanna Tang, Alice Wen",manzanita_village,Santa Catalina,major,34,SN transect; distance changed to match veg data (original topo distance in blank column),7,0.63,transition,6,8/9/19 5:09,ccber_user,8/9/19 5:09,ccber_user
860,738e3811-9814-4bcb-ae3d-2f19b93e87d8,f79c3b6a-276d-4d20-9b9b-740f46bd4250,,8/8/19,"Joanna Tang, Alice Wen",manzanita_village,Santa Catalina,major,34,SN transect; distance changed to match veg data (original topo distance in blank column),9,0.51,transition,8,8/9/19 5:09,ccber_user,8/9/19 5:09,ccber_user
861,e6c79891-1e5c-41b0-a7a5-e3446b5f04bc,3b5835e9-597f-43de-b93b-02655163a52e,,8/8/19,"Joanna Tang, Alice Wen",manzanita_village,Santa Catalina,major,34,SN transect; distance changed to match veg data (original topo distance in blank column),11,0.49,bottom,10,8/9/19 5:09,ccber_user,8/9/19 5:09,ccber_user
862,2a72603a-559a-4ac8-a210-65acbc79069e,3b5835e9-597f-43de-b93b-02655163a52e,,8/8/19,"Joanna Tang, Alice Wen",manzanita_village,Santa Catalina,major,34,SN transect; distance changed to match veg data (original topo distance in blank column),13,0.425,bottom,12,8/9/19 5:09,ccber_user,8/9/19 5:09,ccber_user
863,49b45bbe-667f-4394-bd78-a4a4c50fa4ca,3b5835e9-597f-43de-b93b-02655163a52e,,8/8/19,"Joanna Tang, Alice Wen",manzanita_village,Santa Catalina,major,34,SN transect; distance changed to match veg data (original topo distance in blank column),15,0.375,bottom,14,8/9/19 5:09,ccber_user,8/9/19 5:09,ccber_user
864,9bb6c810-69de-46e2-9c27-84c8f965d717,3b5835e9-597f-43de-b93b-02655163a52e,,8/8/19,"Joanna Tang, Alice Wen",manzanita_village,Santa Catalina,major,34,SN transect; distance changed to match veg data (original topo distance in blank column),17,0.335,bottom,16,8/9/19 5:09,ccber_user,8/9/19 5:09,ccber_user
865,2d9660f0-5181-4b26-b9e8-6f4f6affbee2,3b5835e9-597f-43de-b93b-02655163a52e,,8/8/19,"Joanna Tang, Alice Wen",manzanita_village,Santa Catalina,major,34,SN transect; distance changed to match veg data (original topo distance in blank column),19,0.32,bottom,18,8/9/19 5:09,ccber_user,8/9/19 5:09,ccber_user
866,91c4d6bc-a6a1-41c6-9e6e-7cadd6f8f9dc,3b5835e9-597f-43de-b93b-02655163a52e,,8/8/19,"Joanna Tang, Alice Wen",manzanita_village,Santa Catalina,major,34,SN transect; distance changed to match veg data (original topo distance in blank column),21,0.32,bottom,20,8/9/19 5:09,ccber_user,8/9/19 5:09,ccber_user
867,254ed5a5-3945-491a-a13a-4515447e5dd0,3b5835e9-597f-43de-b93b-02655163a52e,,8/8/19,"Joanna Tang, Alice Wen",manzanita_village,Santa Catalina,major,34,SN transect; distance changed to match veg data (original topo distance in blank column),23,0.345,bottom,22,8/9/19 5:09,ccber_user,8/9/19 5:09,ccber_user
868,f6035c44-548f-43f0-a61a-8d229471fddc,3b5835e9-597f-43de-b93b-02655163a52e,,8/8/19,"Joanna Tang, Alice Wen",manzanita_village,Santa Catalina,major,34,SN transect; distance changed to match veg data (original topo distance in blank column),25,0.37,transition,24,8/9/19 5:09,ccber_user,8/9/19 5:09,ccber_user
869,7e85c3cd-1abb-4965-bb8b-09c4f0bc071a,3b5835e9-597f-43de-b93b-02655163a52e,,8/8/19,"Joanna Tang, Alice Wen",manzanita_village,Santa Catalina,major,34,SN transect; distance changed to match veg data (original topo distance in blank column),27,0.43,transition,26,8/9/19 5:09,ccber_user,8/9/19 5:09,ccber_user
870,cfac0d04-bc50-45fe-99a2-aaf12e52e157,3b5835e9-597f-43de-b93b-02655163a52e,,8/8/19,"Joanna Tang, Alice Wen",manzanita_village,Santa Catalina,major,34,SN transect; distance changed to match veg data (original topo distance in blank column),29,0.495,transition,28,8/9/19 5:09,ccber_user,8/9/19 5:09,ccber_user
871,bb908115-b357-4528-8bab-e25bdd89a347,3b5835e9-597f-43de-b93b-02655163a52e,,8/8/19,"Joanna Tang, Alice Wen",manzanita_village,Santa Catalina,major,34,SN transect; distance changed to match veg data (original topo distance in blank column),31,0.55,transition,30,8/9/19 5:09,ccber_user,8/9/19 5:09,ccber_user
872,c288f1fb-ef4a-425d-9b34-caa1fffd8375,a44e7465-568e-4cea-9edf-4e7d3e91b3a5,,8/8/19,"Joanna Tang, Alice Wen",manzanita_village,Santa Catalina,major,34,SN transect; distance changed to match veg data (original topo distance in blank column),33,0.59,edge,32,8/9/19 5:09,ccber_user,8/9/19 5:09,ccber_user
873,fef9eca6-6029-40ab-8f4b-83ffc1ba3e1c,a44e7465-568e-4cea-9edf-4e7d3e91b3a5,,8/8/19,"Joanna Tang, Alice Wen",manzanita_village,Santa Catalina,major,34,SN transect; distance changed to match veg data (original topo distance in blank column),35,0.65,edge,34,8/9/19 5:09,ccber_user,8/9/19 5:09,ccber_user
874,eb87ecc8-e99e-40b0-a326-00b5e2f5a963,a44e7465-568e-4cea-9edf-4e7d3e91b3a5,,8/8/19,"Joanna Tang, Alice Wen",manzanita_village,Santa Barbara,minor,26,SN transect; distance changed to match veg data (original topo distance in blank column),1,0.305,edge,0,8/9/19 5:09,ccber_user,8/9/19 5:09,ccber_user
875,375e536b-f429-4019-99e1-2d853c5ffac0,a44e7465-568e-4cea-9edf-4e7d3e91b3a5,,8/8/19,"Joanna Tang, Alice Wen",manzanita_village,Santa Barbara,minor,26,SN transect; distance changed to match veg data (original topo distance in blank column),3,0.395,edge,2,8/9/19 5:09,ccber_user,8/9/19 5:09,ccber_user
876,22201885-dfe9-450a-80fc-239a4226cd7f,a44e7465-568e-4cea-9edf-4e7d3e91b3a5,,8/8/19,"Joanna Tang, Alice Wen",manzanita_village,Santa Barbara,minor,26,SN transect; distance changed to match veg data (original topo distance in blank column),5,0.38,edge,4,8/9/19 5:09,ccber_user,8/9/19 5:09,ccber_user
877,3bdbbc70-06b4-411f-9249-839a144906ae,a44e7465-568e-4cea-9edf-4e7d3e91b3a5,,8/8/19,"Joanna Tang, Alice Wen",manzanita_village,Santa Barbara,minor,26,SN transect; distance changed to match veg data (original topo distance in blank column),7,0.235,transition,6,8/9/19 5:09,ccber_user,8/9/19 5:09,ccber_user
878,7410745f-5142-46a3-9777-f8d00db37912,a44e7465-568e-4cea-9edf-4e7d3e91b3a5,,8/8/19,"Joanna Tang, Alice Wen",manzanita_village,Santa Barbara,minor,26,SN transect; distance changed to match veg data (original topo distance in blank column),9,0.13,bottom,8,8/9/19 5:09,ccber_user,8/9/19 5:09,ccber_user
879,7ae14877-f3af-491e-881d-48a8d7b8a3d9,a44e7465-568e-4cea-9edf-4e7d3e91b3a5,,8/8/19,"Joanna Tang, Alice Wen",manzanita_village,Santa Barbara,minor,26,SN transect; distance changed to match veg data (original topo distance in blank column),11,0.07,bottom,10,8/9/19 5:09,ccber_user,8/9/19 5:09,ccber_user
880,beae8f82-5f08-44d9-99c6-682c11475a09,a44e7465-568e-4cea-9edf-4e7d3e91b3a5,,8/8/19,"Joanna Tang, Alice Wen",manzanita_village,Santa Barbara,minor,26,SN transect; distance changed to match veg data (original topo distance in blank column),13,0.02,bottom,12,8/9/19 5:09,ccber_user,8/9/19 5:09,ccber_user
881,a4d664cc-3119-4700-b9d7-95e982b1f57f,a44e7465-568e-4cea-9edf-4e7d3e91b3a5,,8/8/19,"Joanna Tang, Alice Wen",manzanita_village,Santa Barbara,minor,26,SN transect; distance changed to match veg data (original topo distance in blank column),15,0.025,bottom,14,8/9/19 5:09,ccber_user,8/9/19 5:09,ccber_user
882,ab787c8b-2053-490f-847a-40225bfa213d,a44e7465-568e-4cea-9edf-4e7d3e91b3a5,,8/8/19,"Joanna Tang, Alice Wen",manzanita_village,Santa Barbara,minor,26,SN transect; distance changed to match veg data (original topo distance in blank column),17,0.115,transition,16,8/9/19 5:09,ccber_user,8/9/19 5:09,ccber_user
883,347cd901-18a8-4cc8-a953-6336bde0d3f3,da59201b-b7f5-46b5-aa87-ffcc2715d918,,8/8/19,"Joanna Tang, Alice Wen",manzanita_village,Santa Barbara,minor,26,SN transect; distance changed to match veg data (original topo distance in blank column),19,0.25,edge,18,8/9/19 5:09,ccber_user,8/9/19 5:09,ccber_user
884,d9a9d239-5e50-4b98-9082-e0271fc8913f,da59201b-b7f5-46b5-aa87-ffcc2715d918,,8/8/19,"Joanna Tang, Alice Wen",manzanita_village,Santa Barbara,minor,26,SN transect; distance changed to match veg data (original topo distance in blank column),21,0.395,edge,20,8/9/19 5:09,ccber_user,8/9/19 5:09,ccber_user
885,55a3f86d-ed8f-4365-8902-f2caddee070c,da59201b-b7f5-46b5-aa87-ffcc2715d918,,8/8/19,"Joanna Tang, Alice Wen",manzanita_village,Santa Barbara,minor,26,SN transect; distance changed to match veg data (original topo distance in blank column),23,0.645,edge,22,8/9/19 5:09,ccber_user,8/9/19 5:09,ccber_user
886,d7818aaa-e24f-4870-b9ca-8a481d19959c,da59201b-b7f5-46b5-aa87-ffcc2715d918,,8/8/19,"Joanna Tang, Alice Wen",manzanita_village,Santa Barbara,minor,26,SN transect; distance changed to match veg data (original topo distance in blank column),25,0.65,edge,24,8/9/19 5:09,ccber_user,8/9/19 5:09,ccber_user
887,472f1e6f-3691-4e2f-8a8c-eafa3b84a5ad,da59201b-b7f5-46b5-aa87-ffcc2715d918,,8/8/19,"Joanna Tang, Alice Wen",manzanita_village,Santa Barbara,minor,26,SN transect; distance changed to match veg data (original topo distance in blank column),27,0.675,edge,26,8/9/19 5:09,ccber_user,8/9/19 5:09,ccber_user
888,811bcf2b-9920-4281-b4b8-c7ecd29053fc,da59201b-b7f5-46b5-aa87-ffcc2715d918,,8/8/19,"Joanna Tang, Alice Wen",manzanita_village,Santa Barbara,major,26,SE/NW transect; distance changed to match veg data (original topo distance in blank column),1,0.345,edge,0,8/9/19 5:09,ccber_user,8/9/19 5:09,ccber_user
889,08546044-d7f8-4615-9746-691a9ae11f79,da59201b-b7f5-46b5-aa87-ffcc2715d918,,8/8/19,"Joanna Tang, Alice Wen",manzanita_village,Santa Barbara,major,26,SE/NW transect; distance changed to match veg data (original topo distance in blank column),3,0.39,edge,2,8/9/19 5:09,ccber_user,8/9/19 5:09,ccber_user
890,67a7382e-c44c-4d0c-8108-e937a57728f1,da59201b-b7f5-46b5-aa87-ffcc2715d918,,8/8/19,"Joanna Tang, Alice Wen",manzanita_village,Santa Barbara,major,26,SE/NW transect; distance changed to match veg data (original topo distance in blank column),5,0.39,edge,4,8/9/19 5:09,ccber_user,8/9/19 5:09,ccber_user
891,e676ad38-dd22-4f71-ac97-3c8d9364b72a,da59201b-b7f5-46b5-aa87-ffcc2715d918,,8/8/19,"Joanna Tang, Alice Wen",manzanita_village,Santa Barbara,major,26,SE/NW transect; distance changed to match veg data (original topo distance in blank column),7,0.235,transition,6,8/9/19 5:09,ccber_user,8/9/19 5:09,ccber_user
892,fb32bcc7-4057-4ebc-839c-0fef8fad5d84,da59201b-b7f5-46b5-aa87-ffcc2715d918,,8/8/19,"Joanna Tang, Alice Wen",manzanita_village,Santa Barbara,major,26,SE/NW transect; distance changed to match veg data (original topo distance in blank column),9,0.105,bottom,8,8/9/19 5:09,ccber_user,8/9/19 5:09,ccber_user
893,895197a0-69e9-468b-9c9c-cf06ab9cb335,da59201b-b7f5-46b5-aa87-ffcc2715d918,,8/8/19,"Joanna Tang, Alice Wen",manzanita_village,Santa Barbara,major,26,SE/NW transect; distance changed to match veg data (original topo distance in blank column),11,0.06,bottom,10,8/9/19 5:09,ccber_user,8/9/19 5:09,ccber_user
